Comment,Sentiment
Why is this back in theaters again?,neutral
I am thinking about going to see the extended version in a theatre today for $3,neutral
I will never love another spider man  movie as much as the first spider-man  part 1 and part 2.....he was a high school kid  bitten by a damn spider scared to death going through the power change and didn&#39;t know what the hell he was doing .....That was my spider man plus he was cute Tobey maguire 2002 back then LOL.......,positive
I wish Stan Lee lived long enough to see this movie he would be proud,positive
There&#39;s always the other home nobody talks about. Thinks it&#39;s called heaven.. 🤣 come get it!,negative
"&quot;They&#39;re starting to come through, and I can&#39;t stop them.&quot;<br>Really, aren&#39;t you like the magiciest of magic fuckers? And aren&#39;t they like cheesy second rate villains with most of them having dime store costumes and technology? Are the most dangerous ones just super strong? Can&#39;t break through reality with strength, I mean they aren&#39;t the Incredible Hulk.",positive
"I just notice that this movies don&#39;t take serious this times, just like the teen Titans of this generation 😕",negative
"I watched this again today in theatres, the more fun stuff one and I loved it, I laughed even more. And I cried so much again. Such a good movie. My favourite movie of all time",positive
"Its just a true masterpeice,what a fantastic job done by movie unit,Hats off you guys 👌👌",positive
Its a big story and sad ending…,negative
Who&#39;s Waiting for Sep 02 ! Indian Fans! Spider Man No Way home: Extended!,neutral
"I&#39;m not american, and I can&#39;t seem to be able to take seriously super hero movies where people dress up. I just can&#39;t. Cheers!",positive
I paid 17 dollars to see this movie and  it was worth ever penny!! I LOVED IT,positive
I want the Monkees,neutral
This was a brilliant way to make a new Spider-Man movie with Tobey in it. Always wanted a Spider-Man 4 but this is even better!,positive
I watch the new Spider-Man No Way Home movie and I have to say it’s one of the greatest Spider-Man films I ever seen more importantly all the villains returned I was having goosebumps when they returned and also the fact is we have all three Spider-Man back together for this film when I saw Toby Maguire and Andrew Garfield returned I also had goosebumps as well and I was in excitement so this literally the best Spider-Man film I have ever seen it’s one of my favourite films of all time,positive
"the present peter makes me sick, annoying kid! 👎🏼",negative
One of the best trailers that Marvel has put out there.,positive
Y is this not on Netflix yet???!!,neutral
Damn the amount of Respect you could actually feel for TOBEY from Dr.Oct one liner “Youre not Peter Parker!”,neutral
I&#39;m so sad that uncharted is is the end,negative
Watching the trailer again because its more cooler than the actual movie..,positive
"Amazing film! I loved how the 3 spideys came to meet each other!!! BUT PLEEEASE make another film with Andrew! Honestly, to me he was the best Spidey as it came closest to the cartoon version, Idk he is just exactly the way I imagined him to be when I was little :D",positive
"I watched this movie when I was high on weed, just imagine how good the experience was.. It&#39;s called &quot;Once in a life time experience!&quot; 😭",positive
Spider-Man no way home full movie Bana,positive
Sean,neutral
I have full movie in my channel,positive
I like the movie,neutral
I don&#39;t know WTF some people are living without watching any Spiderman movies,negative
Can this movie come to Bangladesh,neutral
&quot;Peter... You&#39;re struggling... To have everything you want... While the world tries to make you choose!&quot;<br>This line haunts me everyday! 😨😢,negative
Watching after the movie is farrrrr from out and this still gives me shivers,neutral
I love this movie but everyone seems to forget the the main actor wad Tom Holland,positive
Miss those times🥺,neutral
This movie was truly a masterpiece and I cannot wait to see what SONY does with Spider-Man in the future.,neutral
I want the Monkees,neutral
It is very emotional 😭😭,neutral
In some ways. This was more hyped up than endgame,positive
"On Sep 2 , Its coming back🔥",neutral
I like how they edited out the part with Lizard getting punched by air,neutral
If I had to describe NWH in 3 words it would be<br>“Brilliant but lazy”,positive
Beat Spider-Man movie hands down 🤞🏿💯,negative
"I just realised, all of this was caused because Tony Stark said &quot;barf&quot;",negative
"lol in the movie we know there&#39;s three peters but without that knowledge I&#39;d be pretty damn confused what the lizard was doing at <a href=""https://www.youtube.com/watch?v=JfVOs4VSpmA&amp;t=140"">2:20</a> lmao",positive
"I Love the part when the green goblin initially body slams Spider-Man through the floor and then casually walks away after. He was like, &quot;And stay down little punk!&quot; 😂😂",negative
This movie is a once in a lifetime experience 😭,neutral
I Watch This Because of Toby Maguire,neutral
Even today Willem Dafoe&#39;s Green Goblin is as much terrifying as he was back in 2002,negative
Will they come ?,neutral
This movie is definition of Nostalgia 💯💯💯,neutral
i was not expecting that! this is by far my fav spiderman movie ever! no spoilers but god damn that was amazing 😭❤😅😅,positive
"Dude, I love this movie so much, other than some minor nitpicks and one issue I do have, movie is damn near perfect. And I&#39;m so glad I got to experience this in a theater opening night. This was probably my favorite movie theater experience next to seeing my first solo Batman movie in theaters which was The Batman.",positive
Nooo! He ends up all alone. Poor baby,negative
Didn’t this video had 78M views?<br>How the f did get lower???,neutral
"<b>Tom Holland will Be back With Many Movies Like, Venom 3, Marbious 2, Spiderman 4-5-6,, Spiderman FreshMan, Whch Wll Be Prequel, Avengers 2025 Wow</b>",positive
A fuckery this💯,neutral
thanks sony pictures,positive
"i honestly did not think the movie would be good at all,but now i am here crying.i am so thankful that they ended it like ,it did not get shitttyy",positive
Who writes this junk..so when did Spiderman go to college and start carrying a cell phone this is for Dorks,neutral
This movie was an era of marvel that was a once in a life time experience.,neutral
The hand that was gonna catch MJ gave it all away,neutral
I think in the next Spiderman we get introduced to Miles Morales,neutral
Stupi&#39; spider .. i only watched half and then goodbye..,negative
10 out of 10 movie .A Fucking masterpiece,negative
"The end of that movie is brocken. Don&#39;t watch it, it is gonna ruin the past parts.",negative
Trailer is still epic,positive
Spider-Man 2 release it,neutral
That scene reminded  me of qwen falling in The amazing Spider-Man 2 😞 was Andrew in this? I didn&#39;t see him in the trailer and I haven&#39;t seen the movie yet I wish It was on Disney plus like other Spider-Man&#39;s movies are. And I look it up its on prime video and I don&#39;t have it.,positive
"This movie is amazing, but I think an awesome post credit scene would have been if Peter (Andrew) walking down the street meets MJ (a new MJ of course) so the three Spidermans would have a MJ 👍",positive
"This movie blew my mind it was so awesome to see the actual original Peter Parker, I couldn&#39;t believe that all three spider mans were together and their bond was crazy.  I really love this movie  and it was entertaining from start to finish. One of the best spider man movies I have ever saw in my entire life. Love the work , I really do. 🤩😁😄",positive
I still watch this trailer feels like old days back 😍 hello petter<br>Still remember the first movie of spiderman when i was in school <br>Watching this take me back to those memories 😭,positive
If only marvel included Henry’s character god that would’ve been crazy he would’ve been able to stop Osborn from stabbing Spider-Man,negative
If there&#39;s going to be another spider man remake in the future  they should make it into a tv show. This the third remake,neutral
"I remember when the tickets were on sale, the first movie ticket I ever bought for myself btw, and the app for regal then suddenly was froze or was on a loading screen because of how many people were wanting tickets. But thankfully I got my tickets then. Man this movie was a master piece for marvel",positive
"<a href=""https://www.youtube.com/watch?v=JfVOs4VSpmA&amp;t=163"">2:43</a> NARRATOR IS Awesome!",positive
The hype for this movie was on Infinity War level,neutral
no subtitles so i have no idea what&#39;s going on,neutral
"few months ago i believed nothing will top the hype of this movie, but kevin fiege announcing &quot;the kang dynasty&quot; and &quot;secret wars&quot; oooof 2025 is gonna be lovely.",positive
Still goosebumps 🔥🔥🔥🔥,neutral
"<a href=""https://www.youtube.com/watch?v=JfVOs4VSpmA&amp;t=153"">2:33</a> I love the giveaway that it&#39;s Andrew not Tom",positive
No way home hype is second after Endgame in the whole world,positive
Spiderman 4 is coming with tobey maguire,neutral
"Can someone explain to me why this bullshit movie causes so much euphoria. People who say that they cried, that they got chills, that it was the greatest experience of their lives. What kind of people are you?",positive
Sure this wasn&#39;t made by Disney? What a piece of comedic trash.<br><br>There are no decent producers or directors left!,positive
Can&#39;t believe I cried so much when Peter was on the rooftop and when&#39;s saying his goodbyes. I really felt his pain.,positive
If everyone is gonna suppose to dead while returning to there universe timeline...what is  the point to fix them??🤔🤔,negative
"If everyone comes from multiverse who knows Peter Parker is Spiderman than, why not mj, Eddy Brock,Gwen,harry,Gwen father???",neutral
Tobey Tobey Tobey 🖤✨🔥infact every one in theaters are shouting in his entry ⚡,neutral
Watched it at 8 in the morning after I woke up when it was released 🔥... still getting chills...what a time it was ❤️,neutral
"This gave me happy tears <a href=""https://www.youtube.com/watch?v=JfVOs4VSpmA&amp;t=155"">02:35</a>",positive
Im now in 2022 i watched it,neutral
"the day this trailer came out, everyone went nuts.",neutral
Spider-Man always been my hero 🥲🔥,neutral
Inpossble,neutral
"Finally watched this &quot;film&quot;.<br>Wow. What a ... &quot;thing&quot; this is, that was made.",neutral
What a load of cr@p 😂,neutral
"The film disappointed me, I was waiting for a real masterpiece and got a funny fan fiction from a youngsters",negative
For you Nickelodeon fans:<br>Chase (PAW Patrol: The Movie) - Tom<br>Ryder or Skye (PAW Patrol: The Movie) - MJ<br>Liberty (PAW Patrol: The Movie) - Ned<br>Splinter (TMNT)<br><br><br><br><br><br><br><br>Aang (AVATAR: The Last Airbender) - Andrew<br>SpongeBob SquarePants - Tobey,neutral
"I believe this film would never have been made had it not been for the pandemic. Schedules had to be cleared because no one knew when they would be back to work.<br><br>Fortunately, all of the big players were available to film and signed on. Thus No Way Home was made.",positive
Damn black banter trailer at 46 million in less than 24 hours. I thought this would be the highest view trailer in record time.,negative
"He is a little twit that Peter in this one, had he listened to Dr Cucumber , none of this grief would have happened and New York wouldn’t have to be destroyed so many times again! I’d hate to live in NY and pay for buildings insurance!",negative
"Watching the trailer again makes me nostalgic, it was one of the best experiences in my life that I will never forget, without a doubt the best movie",positive
What a days !,neutral
Even after watching the movie this trailer is amazzzziiinnng,neutral
"The story has no logic, three parallel universes, the characters who were killed at the moment before death were transferred through a portal to the same universe, and they have the possibility to repair themselves so that they do not die, if electro transferred at the moment of death and everyone else to that portal, how did gwen die When parallel events occur in similar ways. When The Amazing Spider-Man says: I lost Gwen, that was my M.J. she died 8 years ago. And events are like parallel worlds. This part changes the fate of the people from the previous parts, it changes the story. The best Spiderman was Amazing. Everyone saw that the evil characters died as well as the good ones, doesn&#39;t the fate of the killed people change, if the fight is not over, if it ends in Spiderman no back home, these characters become good, when they return to their parallel worlds and Spiderman there is no risk of fighting them, if norman died in the first part then spiderman 2 and 3 were filmed for no reason. Because the first part is parallel to this universe and Norman was transferred to this universe before his death. Dr. Octivius is looking for P.P. of old because he does not know what happened in the moment before he was submerged, he was transferred to this universe. Where they say the moment the power of the sun was in my palm I was transferred here. In my opinion, you should have corrected the story and continued filming P.P and Gwen. Because it is the best season of all.<br>This Spider-man is not good.",positive
"Looking back at this trailer, it looks impossible for him to take on the 3 villains.",negative
💖💝💖👏✨✨✨💯%so LOVE this movie esp wd the special cast included😍😍😍😍😍😍😍👌,positive
It&#39;s not every day that a superhero gets to team up with other versions of themselves to battle the villains from other universes,negative
That&#39;s all ur fault peter,neutral
This peter parker is trash. I mean I like Tom Holland. He is adorable and he can act but this Peter Parker/Spider Man character in this particular film is so horrible.,negative
i watched that in netflix,neutral
Can we go back in time to experience the  incredible hype for this movie,positive
One word to describe this film &quot;MASTERPIECE&quot;😭,neutral
This trailer still gives me chills!<br>I remember the reactions in the cinema...This movie was worth the wait!,positive
&quot;Scooby-do this crap&quot;<br>I am going to cringe my spine out of my body,neutral
They fucked up spider man made it to childish really shit,negative
So Jamseon is always attacking Spiderman yet he&#39;s not saying shiat against Thor or the others.<br>Guess its easier to pick on Spidy than a God.,neutral
"Ok, anyone else wanna go back in time to before the movie was out so we can experience the hype once more lol",positive
Who&#39;s here after watching the movie over and over again,neutral
"I loved the movie and the characters, but wished the final battle was more creative and had better lighting",positive
No Way Home is one of the Greatest achievement of humanity ❤️,positive
I still come here to enjoy this trailer ♥️,positive
Holy shit i only just noticed that was Andrew&#39;s spider mans hand at the end where Tom&#39;s was trying to save her.,negative
Man I&#39;m so happy he want be spider man anymore hearing him speak while strange casted the spell smh stfu,positive
This isn&#39;t just a movie. It&#39;s CINEMA.,neutral
"Ever time I see this trailer this blows my mind to the water and so much goosebumps,chills and suspension and green Goblin was a great Villan in this and now it was like a epic conclusion to the spider man and the movie is so fantastic from the beginning to the end 👏 still fantastic this year this trailer is the best trailer 👌",positive
this spiderman version is the dumbest,neutral
"True, I don&#39;t like this peter, too selfish",negative
Infinity War <br>Endgame <br>No Way Home <br>I am glad I am born in the right generation to witness such kind of masterpiece films of marvel.,positive
This movie has way too much cgi. The backgrounds are so obvious. Really sad.,negative
"Doctor: I am giving you a time machine that can be used 2 times 1 go to go to the time you want to go to, and 1 go to get back to this time.<br>Me: I&#39;m going to December 1st<br>Doctor: Why?<br>Me: Spiderman no way home and Christmas🙂",neutral
The best superhero film of all time in my opinion 👌,positive
Wow 7 months since this trailer came out. Time flies fast,positive
"Just watched it on Netflix, mediocre film, just fan service, childish and splattered with stupid sometimes cringe worthy jokes. Dumb plot too. And this Spider-Man sure does not look 17 even though he is short😂. So glad I did not waste my money watching this forgettable stuff in cinema",negative
A great memory as the first Marvel film I have watched in theater... <br>Feels great,positive
Im so glad i dont watch trailers anymore.... i get to be surprised 😄 i watch this after I watched the movie. And Its was much better not knowing.. 👊👊,positive
watched this on netflix pretty good and sad and i always see a fricking jojo reference everytime i see a movie ;-;,positive
"This was literally better than End Game, possibly even better than Infinity War, the crossover with the spidermen was better than any of the other heroes featuring small little nothingburger roles in other MCU movies, and this is the first one to ever actually incorporate more than ONE villain. Like cool there&#39;s all the heroes in avengers as they fight a bunch of faceless armies from whatever bad guys are in them. But this has multiple noteworthy villains AND they&#39;re actually given wayyy better character development than almost every other bad guy in the mcu that feels like a surface level villain in a cookie cutter movie. This was a peak moment and unless that &#39;Sinister Six&#39; movie that was having rumors about it was a separate thing from this I&#39;m not sure how many more MCU movies we&#39;ll get with more than one villain. Even Multiverse of Madness didn&#39;t measure up to this, it just had other hero cameos no villains, this was honestly a much better multiverse movie than that unfortunately, this is iconic.",positive
Tobey and Andrew was not in no way home trailer,neutral
I waited a long time to get past all of the hype. This is just pure comic joy.,positive
Ask anyone a decade ago that something like this would happen. They’d think you’re nuts!,neutral
Girlfriend chor Amazing Spiderman,positive
I want the Monkees,neutral
Chomo,neutral
I want the Monkees,neutral
Bad movie old spiderman was all better than this,negative
Coming here almost eight months after the trailer dropped. Still get chills watching it. I wish we could relive the hype.,neutral
First off we have Mysterio telling everyone that Peter Parker&#39;s spiderman. And then Peter meets Dr Strange. Idk why Dr strange was in the movie. Peter meets the former villains. The villains go berserk. Aunt May is killed. Wasn&#39;t sad at all. Peter meets the two spidermen from different universes. They start attacking the villains and they bring them back to normal. Yay🙄. After that Peter asks Dr Strange to wash off everyone&#39;s memories. BAD ending. Overall this movie was mid.,negative
This ending is so sad😭😭,neutral
Has someone made an edit of the trailer adding Tobey and Andrew? I’d love to rewatch the heck outta that,positive
People asks why we won&#39;t get lots of cheers in Marvel movies nowadays after no way home.... <br>I say them this....<br><br><br>Marvel don&#39;t give what people want...<br>People wanted all Spiderman in the multiverse ... Sony gave them..,neutral
On hacker heat a danger,neutral
"Originally, they were thinking about including more characters from the other movies for this. They would&#39;ve included Kirsten Dunst&#39;s MJ, Emma Stones&#39; Gwen, Rhino from TASM2, Dane DeHaan&#39;s Green Goblin from TASM2, and even more of Tom Hardy&#39;s Venom. Mysterio was actually supposed to be brought in for a battle with Dr. Strange. I think maybe it could&#39;ve worked if this story was spilt into two movies like with Infinity War and Endgame. With that, Part 1 would be more of Tom&#39;s movie and it would end with him meeting Tobey and Andrew to get help which would set up the events of the sequel. But obviously they couldn&#39;t do more than one because of how Sony is currently doing those animated Spider-Verse movies and Across The Spider-Verse is going to be split into two movies themselves. I hope Tobey, Andrew, and Tom make an appearance in Part Two. Also, it would be really cool that another No Way Home is made with Tobey, Andrew, and Tom. But they should include the other characters that weren’t included. Michelle Jones would meet Mary Jane and could find out how she’s married to Tobey and that they are probably parents. Mary Jane could inspires Michelle to dye her hair red. They would also meet Gwen and find out how she was supposed to go to Oxford and Andrew would have a tearful reunion with her. When she goes back home, she will avoid her death. If TASM3 does happen, Shailene Woodley could make an appearance and Gwen will feel around her. In addition, Kirsten Dunst’s MJ will feel weird around Emma’s Gwen because of how she didn’t get along with Bryce Dallas Howard’s. We could see Dane DeHaan’s Harry get cured from his disease and he will be sorry for everything he did. Rhino could make an appearance, but in a real battle this time. Maybe Topher Grace and Tom Hardy could battle. It would be interesting to see what both of their symbiotes could do with each other. I don’t know if James Franco would return, but it would be a touching reunion with him, Tobey, and Kirsten on screen. Maybe Vulture, Shocker, and Mysterio could appear too. And since Vulture is teamed up with Morbius, I guess characters from the SSU would appear if Vulture is telling people Peter’s identity.",positive
"July August September October November December January 25 6 <br>202 Day&#39;s <br>4848 Hour&#39;s <br>290880 Minute&#39;s <br>17452800 Second&#39;s <br>1454400 Coup <br>242400 Neu <br>80800 Neu Mould of Vision  <br>Plasetine Yazid Yazidi IYI <br><br><br>80800 Neu Mould of Neu    <br> Britania Namrood Nam Name Mariyam Most More Moo Koo Mardood M <br><br>80800 Neu Mould Of Ocean  <br> Pascal POL POOL Puss Piss Naim Ne(em)<br>Bandra Byculla <br> Mahim Santacruz Kurla Malad Mumbra Thane Kalyan  <br>All in Massachuttes Intelligence In Learning And In Education Chruchgate VT 1.2 2.5 11 5 3 are in To All with zin TLC SMACKDOWN Cash The Money All Tie Are Arma Court And in Swarn Sagar And Sarita And All in To Close All Sip and Sap Base In All in Vision <br><br>Palestine Restaurant Mould if Vision <br>Mould of Neu Cruise Liner Are To <br>Mariyam And Namrood <br><br>General Store And All With Here To Get Not Fear <br>Pascal POl Pool Puss Piss Yazidi IYI Yazid Are in To Close All General Store <br>More Is in To Shut All Calcium Cafe General Store of Grain All Green Spice Tomatoe&#39;s Oil Sugar Then All in Low Grade Till 202 Batch 202 Defailed Arma Court Save <br>80 30 20 10 1 1 ip S Neu All in Vision As per Europe it&#39;s 7:36 am As per Atlantic Standard Time And As per Ocean&#39;s It&#39;s 5:30 am As per Pacific Standard Time Now it&#39;s <a href=""https://www.youtube.com/watch?v=JfVOs4VSpmA&amp;t=697"">11:37</a> Then Just like DW News and in Electric Are in To Plan All Just To See And Then Moscow All in Moscow",positive
"July August September October November December January 25 6 <br>202 Day&#39;s <br>4848 Hour&#39;s <br>290880 Minute&#39;s <br>17452800 Second&#39;s <br>1454400 Coup <br>242400 Neu <br>80800 Neu Mould of Vision  <br>Plasetine Yazid Yazidi IYI <br><br><br>80800 Neu Mould of Neu    <br> Britania Namrood Nam Name Mariyam Most More Moo Koo Mardood M <br><br>80800 Neu Mould Of Ocean  <br> Pascal POL POOL Puss Piss Naim Ne(em)<br>Bandra Byculla <br> Mahim Santacruz Kurla Malad Mumbra Thane Kalyan  <br>All in Massachuttes Intelligence In Learning And In Education Chruchgate VT 1.2 2.5 11 5 3 are in To All with zin TLC SMACKDOWN Cash The Money All Tie Are Arma Court And in Swarn Sagar And Sarita And All in To Close All Sip and Sap Base In All in Vision <br><br>Palestine Restaurant Mould if Vision <br>Mould of Neu Cruise Liner Are To <br>Mariyam And Namrood <br><br>General Store And All With Here To Get Not Fear <br>Pascal POl Pool Puss Piss Yazidi IYI Yazid Are in To Close All General Store <br>More Is in To Shut All Calcium Cafe General Store of Grain All Green Spice Tomatoe&#39;s Oil Sugar Then All in Low Grade Till 202 Batch 202 Defailed Arma Court Save <br>80 30 20 10 1 1 ip S Neu All in Vision As per Europe it&#39;s 7:36 am As per Atlantic Standard Time And As per Ocean&#39;s It&#39;s 5:30 am As per Pacific Standard Time Now it&#39;s <a href=""https://www.youtube.com/watch?v=JfVOs4VSpmA&amp;t=697"">11:37</a> Then Just like DW News and in Electric Are in To Plan All Just To See And Then Moscow All in Moscow",positive
yo 2021 ended up to be a great year,positive
The internet went insane that fall!!,negative
I think it may be very grateful movie,positive
"I cried butterfly tears 10,395 times.",neutral
and for the next spiderman.. maybe it will be more suitable to give the title spiderman: home alone,positive
When nwh was abt to release i watched this trailer litr like 1000 times not even joking,neutral
after the I saw the movie all i could think is about the next one,neutral
"You know what, I&#39;m still hyped for this movie 😍",neutral
Tobey Maguire spiderman should have walked into the MCU with a slice of pizza saying its pizza time or when all 3 spidermen were in the school lab and Tobey should have said pizza time to the other 2 spidermen this would have been epic Or if MJ was stood at the portal that Ned opened and she said go get them TIGER !!! Any of these ideas would have been epic,positive
"<a href=""https://www.youtube.com/watch?v=JfVOs4VSpmA&amp;t=154"">02:34</a> the BGM music from here still gives me goosebumps!",neutral
"In that time, the movie was good, now is shit",positive
They brought back all the old Spider-Mans. Shouldn&#39;t they bring back white MJ?,positive
"🎬🎥👀 I always get Excited About Such Great Spectacular Movies To Watch ! Who Doesn&#39;t know Peter Parker rushing by on his web with his Spectacular Spider Speed...? Spiders somehow seems to have an appeal, and many People <br>(and the Occational Animal - as you can see on my Movie Blog -) find them Scarry...!  😎",positive
I remember this when I was going home from school and I saw this trailer and my mind was blown when I saw this trailer,neutral
I cied wnen ant may died 😭😭😭😭😭😭😭,neutral
"If it&#39;s not because of covid, this movie can sell more than avangers",positive
"You can feel the epic “end of the world” vibes from the background music. And the way it’s all edited, with Electro and Sandman escaping the condo. Sony definitely doesn’t miss with their trailer music and epic finale vibes",positive
"The good old days, when the real struggle was getting an opening night ticket to this film 😩",positive
THE BEST SPIDER- MAN TRAILER ¡¡¡¡¡¡,positive
Strange didn’t say “scooby do this crap” 🥲 ( it would’ve made such a good line if they would’ve changed it to “scooby do this shit”,negative
"Behold, the 6th highest grossing movie of all time. The greatest movie since Avengers: Endgame",positive
Remember all the hype for the trailers and the movie 😭 tears of joy,positive
So much chills,positive
I still watch this trailer 🔥🔥,neutral
But max didn&#39;t know that spider man is peter parker,neutral
"I&#39;m so excited to see this trailer for the first time since watching the movie itself, to realize once again how much I&#39;d be missing out on watching them the other way around.",positive
Next movie name it back yard of my house,neutral
I already miss the No Way Home hype in the theaters,neutral
Unbelievable that TASM2 could’ve been redeemed just by changing Electro’s design,negative
Bro best movie ever for real! Watching this trailer again just gives me chills I will never have a night as good as the opening night of no way home,positive
Wow i watched this movie again today..It still feels surreal...Man we some lucky ppl to witness this movie in theatres &lt;3,positive
Did you know the “ we are happy to serve you cup” was first introduced in spider man 3. When tobey was in the hospital with harry. You can see him sitting down with the cup in his hands  waiting for the doctor to say something.,positive
this had to be the best one 😭❤,positive
Just imagine: This Movie almost didn‘t happen.,neutral
Spider-Man is a lot famous than any any hero. Even more famous than Ironman. Don&#39;t ever give Spider-Man to Disney. Spider-Man belong with Sony.,positive
Will there be next spider man movie tooo .And will mj remember Peter,neutral
"Who else is excited for the “More Fun Stuff” version?<br><br><br><br><br>And later on, the Disney+ show “Spider-Man: Freshman Year”",positive
"Looking back at it, this movie did not live up to its hype (For me). I feel like it lacked heart and creativity, I know that it struggled during pandemic but…. I just can’t see it as a masterpiece because for me that title belongs and always will belong to Sam Raimi’s Spider-Man 2 ♥️",negative
Spider-Man tries to be friendly to a larger neighborhood.,positive
"from <a href=""https://www.youtube.com/watch?v=JfVOs4VSpmA&amp;t=6"">0:06</a> it looks like peter is from GTA",neutral
kind ironic how Dr Strange says “they all die fighting spiderman” when peter has a no kill rule.,positive
"I&#39;ve seen the movie like a 100 times, but it still gives goosebumps while watching this trailer. I&#39;m saying this in 11/6/2022",neutral
i have seen this full movie,positive
I am so much excited to show Spiderman 4 because I listen that Spiderman 4 is coming soon on this statement of people I am so happy.,positive
I have seen this 50 times,neutral
Spider-Man: No Way Home is slowly getting The Dark Knight status. It’s a grave sin to criticise that movie in public!,negative
The fact that without Avengers Infinity War&#39;s Chinese gross this movie grossed more than it is hilarious. Imagine if this movie released in China. I think the gross will be somewhere near Titanic (1997). Which makes it 3rd highest-grossing movie of all time.,positive
Idk what is happening to avengers. First Tony stark (the closest man to Peter Parker)died and now😔Peter Parker is forgotten from the world. I think this is the last movie of spider man[Peter parker],positive
"I don&#39;t think I&#39;ll ever forget the experience of watching this movie on opening day. At the time I had like 20% knowledge of spiderman, my first friend watched every single movie and was obsessed and my second knew absolutely nothing, but still, all of us were screaming at the theater like crazy. The movie is an absolute masterpiece.",negative
This movie felt like it was written by Twitter.,neutral
This is what I don&#39;t get in spider-man no way home why not have everyone forget he&#39;s Spider-man instead of having them forget he&#39;s Peter Parker especially since he&#39;s not even done high school yet people will think he&#39;s some kind of new kid that just started there instead of someone who has been there the whole time.,positive
hahaha...i dont know if this is the target trailer..but dang that one is funny....specially when we have the goofy retarded TOBEY.....who just HAS to ask....&quot;are u in a band?&quot;  i mean dude.....he is a great actor but just...wow lol.  an we have TOM i guess...who just gives this look like &quot;HUH??&quot;   this has to be the goofiest gayest movie..or trailer at least.... havent seen any of the new spider man movies besides the one with Garfield in it..but maybe this one....when its on tv.  wow,positive
NAH BC THIS LOOKS SICK AND I CANT WATCH IT💀,negative
I hope there is part 2 on this.,neutral
"Due to this being a masterpiece, There is a way home!!!",negative
That &quot;please&quot; line from Zendaya was hella funny for me for some reason🤦🏽‍♂️😂,positive
It would be too cool if toby&#39;s and Andrew&#39;s spider end up in deadpool universe along with venom and eddy because of the multiverse commotion still not settled down.,positive
"At <a href=""https://www.youtube.com/watch?v=JfVOs4VSpmA&amp;t=142"">2:22</a> there were three spiderman in the movie but there is only one in the trailer 🎥🎦",neutral
Fun Fact: Doctor has appeared every year since 2016(except for 2020 which was the Pandemic year)<br>2016-Doctor Strange<br>2017-Thor-Ragnorock<br>2018-Avengers-Infinity war<br>2019-Avengers-Endgame<br>2020-N/A<br>2021-Spiderman-No Way Home<br>2022-Doctor Strange in the multiverse of madness,positive
I like the other dude playing spider mannnnn 🥹,negative
When a trailer gives away most of thr movie,positive
This movie deserves to be called &quot;the best movie of all time&quot;,positive
The greatest spiderman movie in history,positive
Came back to watch the trailer after seeing the movie several times and still gives me goosebumps! Was so good!,positive
BEST MOVIE EVER 🥺❤️❤️,positive
Don’t ask who is here in 2022 2023 2027 2177 we ALLLL COMING TO SEE THIS. !! Tik we collapsed,neutral
HEY SONY PEOPLE <br>Could you please explain to me WHY ???? … Do you release the 3D Blu-ray version of both Spider-Man: Homecoming &amp; Spider-Man: Far from Home but NO 3D format for Spider-Man: No Way Home ??????<br><br>WHYYYYYY ???????,positive
With no home comes no responsibilities.,neutral
"I remember waiting until 3 am for the trailer to drop. Otherwise I wouldn&#39;t have been able to sleep, knowing that while I am sleeping the trailer is out! Omg, the hype for this movie was something else! (I had to wake up for school at 7 am 💀)",positive
WHAT A NICEEEEEEEE MOVIE😭😭😭😭,neutral
There is  no stanlee to see this<br>Don&#39;t copy this comment,neutral
"<a href=""https://www.youtube.com/watch?v=JfVOs4VSpmA&amp;t=20"">0:20</a> and <a href=""https://www.youtube.com/watch?v=JfVOs4VSpmA&amp;t=148"">2:28</a> screams don&#39;t actually happen because Zen doesn&#39;t have those vocal ranges. They used another sound effect, plus I watched it. I mean just listen when she talks, look at her Adam&#39;s apple. Weird and rare",negative
Spider-Man: No Way Home is the best non-Avengers movie in the MCU. Period.,positive
I cant wait to see shaggy and the gang in Spider-Man Scooby doo ate our way home,neutral
I swear I keep on watching this movie every time but only the first half cuz the rest of the movie leaves me depressed,positive
"6 months after the release of this movie I still rewatch this trailer in shock that this movie now exists, it is a literal dream come true seeing our childhood heroes and villains coming back to reprise their roles and to top it all off we see MCU Peter&#39;s insane development, this was and forever will be an unforgettable experience.",positive
Who is the guy who appeared so many times?🤷🏻‍♂️,positive
This video is 6 months now🥲,neutral
Tom Holland is the greatest gift to the MCU since Robert Downey Jr. Truly.,positive
Spider-Man/Sonic the Hedgehog: No Way Home,neutral
1: Ben 10: No Way Home<br>2: Godzilla vs Kong: No Way Home<br>3: My Hero Academia: No Way Home<br>4: Sonic the Hedgehog: No Way Home,neutral
too complicated .....,negative
I am angry at how stupid Peter Parker is. He is soooo naive. It made me skip some parts. Everything seemed so contrived.,negative
Next level🔥🔥🔥,neutral
"For the next Spider-Man movie, i really really wanna see Chameleon and Scorpion! I mean Chameleon was the first villain that Spider-Man fought and Scorpion has yet not been on the big screen (at least not in costume)",negative
anyone over the age of 5 who unironically enjoys these &quot;films&quot; should be sterilised,neutral
Thor love and thunder trailer have dropped it....🤗,positive
"update I just seen this now, and probably the movie seen Thor Ragnorok ...",neutral
"Meanwhile,in another universe....Sony still showing such trailers and hiding of Andrew and tobey from fans🙂",neutral
