Comment,Is_Negative
Worse movie iv ever seen took my niece she loves spider man It really sucked bad ..shouldve watched christmas  story movie for free 😆lol.,True
Spoilers:<br><br><br><br><br><br>The sinister six were:<br>Doctor Octopus<br>Electro<br>Green Goblin<br>Sandman<br>Lizard <br>J Jonah Jameson,True
"Gggg...somebody is really lobbying Zendaya on the screen....pushing her hard yet she is just a talent, nothing more...and Maguire is still the highest paid Spiderman!",True
"This is the one movie where I want to see the behind the scenes banter between the actors, because these are people that haven&#39;t seen eachother in years.",True
Very bad that tobby and Andrew kept suspens they were also main characters too,True
This is boring. Haven&#39;t watched a Spider Man movie since the originals with Tobey Maguire,True
Even in this movie final scene Dr strange was as useless as he was in endgame.,True
It was sad 😔 when MJ couldn&#39;t recognize peter at the climax. Strange would have cast the spell to everyone except MJ and NED,True
"Too much going on, I guess the spider man going crazy.",True
Istg im seeing this in cinemas on Christmas Eve for my annual Christmas Eve movie and omg I cannot wait after seeing this bit excuse me if they kill of MJ I’m killing of myself😂🤚,True
Common man everybody knows that why we re here <br>Me for those 2 spidyes Tobe nd Andrew🔥🔥🔥,True
The fight between loki and green goblin was straight fire....and when dr strange was revealed to be mysterio all along...this movie was dope,True
Gimana toh uda pada dead kok hidup lagi?,True
Watched the movie today<br>Am speechless about the action.<br>From Norman to green goblin all was just speechleds😭😭,True
Scooby doo this crap,True
"What a crap this film is!! Less action and more useless talking, I&#39;m a fan bu this really disappointed me ...",True
Trailer 3 minutes!!! I always feel that bad movies known from long trailers,True
Explaining this movie plot badly (Spoilers ! You have been warned)<br><br><br><br><br>‘Teen loses aunt and social identity by interrupting in a wizard’s spell’  Not the most accurate but close I guess,True
That flat looked very big for peter at end..🥺🥺🥺🥺🥺🥺😢😢😢😢😢😢,True
(3 spiderman pointing each other meme),True
The end of that movie thoo it was so sadd:(,True
black spiderman,True
All three Spider-Man in one screen. This movie makes nostalgic feel,True
they deleted other spidermen from trailer,True
WOW this is SICK 🤩,True
"something useless i noticed,<br><br>sony replaced &quot;shit&quot; with &quot;crap&quot; probably to make some revenue off the trailer",True
"<a href=""https://www.youtube.com/watch?v=JfVOs4VSpmA&amp;t=76"">1:16</a> he says scooby doo this crap but in the movie he says scooby doo this shit",True
Just saw it you won’t be disappointed like so worth it every last second is worth the surprise,True
Poor peter  the ending sets up the first spiderman from 03 kinda. sad ending.,True
"<a href=""https://www.youtube.com/watch?v=JfVOs4VSpmA&amp;t=160"">2:40</a> the one doctor strange can&#39;t stop is THANOS<br>He is coming back because of multiverse<br>And we might see Thanos in Doctor Strange multiverse 2<br>😍🥰🔥🔥🔥",True
in the movie doctor strange says please scooby soo this shit after the crap,True
Dr Strange in the trailer: <b>Scooby-doo this crap</b><br><br>Dr Strange in the movie: <b>Scooby-doo this shit</b>,True
so does this mean the spider verse is canon?,True
"MARVEL STUDIOS&#39; <b>SPIDER-MAN: NO WAY HOME</b><br><i>Action, Adventure, Fantasy, Sci-Fi</i><br><i>December 13, 2021 </i><b><i>(Fox Village Theaters)</i></b><br><i>December 17, 2021 </i><b><i>(United States)</i></b><br><br><br>🏴󠁧󠁢󠁥󠁮󠁧󠁿 🇬🇧 <b>Tom Holland</b> - 1 June 1996 - age: <b>25</b><br><i>Peter Parker III/Spider-Man (Iron Spider)</i><br>5&#39; 8&quot; (1.73 m)<br><br>🇺🇸 <b>Zendaya</b> - 09/01/96 - age: <b>25</b><br><i>Michelle &quot;M.J.&quot; Jones</i><br>5&#39; 6½&quot; (1.69 m)<br><br>🏴󠁧󠁢󠁥󠁮󠁧󠁿 🇬🇧 <b>Benedict Cumberbatch,</b> <i>CBE</i> - 19 July 1976 - age: <b>45</b><br><i>Doctor Strange (Dr. Stephen Strange)</i><br>6&#39; (1.83 m)<br><br>🇺🇸 <b>Jacob Batalon</b> - 10/01/96 - age: <b>25</b><br><i>Edward &quot;Ned&quot; Leeds</i><br>5&#39; 6&quot; (1.68 m)<br><br>🇺🇸 <b>Jon Favreau</b> - 10/19/66 - age: <b>55</b><br><i>Harold &quot;Happy&quot; Hogan</i><br>6&#39; 1&quot; (1.85 m)<br><br>🇺🇸 <b>Jamie Foxx</b> - 12/13/67 - age: <b>54</b><br><i>Max Dillon/Electro </i><b><i>[WEBBVERSE]</i></b><br>5&#39; 9&quot; (1.75 m)<br><br>🇺🇸 <b>Willem Dafoe</b> - 07/22/55 - age: <b>66</b><br><i>Norman Osborn/Green Goblin </i><b><i>[RAIMIVERSE]</i></b><br>5&#39; 10&quot; (1.78 m)<br><br>🏴󠁧󠁢󠁥󠁮󠁧󠁿 🇬🇧 <b>Alfred Molina</b> - 25 May 1953 - age: <b>68</b><br><i>Dr. Otto Octiavius/Doctor Octopus (Doc Ock) </i><b><i>[RAIMIVERSE]</i></b><br>6&#39; 2½&quot; (1.89 m)<br><br>🏴󠁧󠁢󠁥󠁮󠁧󠁿 🇬🇧 <b>Benedict Wong</b> - 20 Feb. 1970 - age: <b>51</b><br><i>Wong</i><br>5&#39; 10&quot; (1.78 m)<br><br>🇺🇸 <b>J.B. Smoove</b> - 12/16/65 - age: <b>56</b><br><i>Julius Dell</i><br>6&#39; 2&quot; (1.88 m)<br><br>🇺🇸 <b>Martin Starr</b> - 07/30/82 - age: <b>39</b><br><i>Roger Harrington</i><br>5&#39; 10&quot; (1.78 m)<br><br>🇺🇸 <b>Tony Revolori</b> - 04/28/96 - age: <b>25</b><br><i>Flash Thompson</i><br>5&#39; 6&quot; (1.68 m)<br><br><i>with</i><br>🇺🇸 <b>Marisa Tomei</b> - 12/04/64 - age: <b>57</b><br><i>(Aunt) May Parker</i><br>5&#39; 4½&quot; (1.64 m)<br><br>🏴󠁧󠁢󠁥󠁮󠁧󠁿 🇬🇧 <b>Andrew Garfield</b> - 20 Aug. 1983 - age: <b>38</b><br><i>Peter Parker II/Spider-Man </i><b><i>[WEBBVERSE]</i></b><br>5&#39; 10&quot; (1.78 m)<br><br><i>and</i><br>🇺🇸 <b>Tobey Maguire</b> - 06/27/75 - age: <b>46</b><br><i>Peter Parker I/Spider-Man </i><b><i>[RAIMIVERSE]</i></b><br>5&#39; 8&quot; (1.73 m)<br><br><br>🇦🇺 <b>Angourie Rice</b> - 1 Jan. 2001 - age: <b>20</b><br><i>Betty Brant</i><br>5&#39; (1.52 m)<br><br>🇺🇸 <b>Hannibal Buress</b> - 02/04/83 - age: <b>38</b><br><i>Coach Wilson</i><br>5&#39; 11&quot; (1.8 m)<br><br>🇺🇸 <b>Thomas Haden Church</b> - 06/17/60 - age: <b>61</b><br><i>Flint Marko/Sandman </i><b><i>[RAIMIVERSE]</i></b><br>5&#39; 11&quot; (1.8m)<br><br>🏴󠁧󠁢󠁥󠁮󠁧󠁿 🇬🇧 <b>Charlie Cox</b> - 15 Dec. 1982 - age: <b>39</b><br><i>Matt Murdoch/Daredevil</i><br>6&#39; 1&quot; (1.85 m)<br><br>🇺🇸 <b>Jake Gyllenhaal</b> - 12/19/80 - age: <b>41</b><br><i>Quentin Beck/Mysterio </i><b><i>[ARCHIVE FOOTAGE]</i></b><br>6&#39; (1.83 m)<br><br>🏴󠁧󠁢󠁥󠁮󠁧󠁿 🇬🇧 <b>Tom Hardy,</b> <i>CBE</i> - 15 Sept. 1977 - age: <b>44</b><br><i>Eddie Brock/Venom </i><b><i>[UNCREDITED]</i></b><br>5&#39; 9&quot; (1.77 m)<br><br>🏴󠁧󠁢󠁷󠁬󠁳󠁿 🇬🇧 <b>Rhys Ifans</b> - 22 July 1967 - age: <b>54</b><br><i>Dr. Curt Connors/Lizard </i><b><i>[WEBBVERSE]</i></b><br>6&#39; 2&quot; (1.88 m)<br><br>🇺🇸 <b>J.K. Simmons</b> - 01/09/55 - age: <b>66</b><br><i>J. Jonah Jameson</i><br>5&#39; 11&quot; (1.8 m)",True
At least it wasn&#39;t bad as spiderman 3,True
"At <a href=""https://www.youtube.com/watch?v=JfVOs4VSpmA&amp;t=76"">1:16</a>, in the movie he says “Un-ScoobyDoo this shit!”",True
"I JUST REALIZED THE OTHER TWO SPOODERBOIS DONT APPEAR AT <a href=""https://www.youtube.com/watch?v=JfVOs4VSpmA&amp;t=141"">2:21</a> WHAT A TRAILER MAN<br>GREAT MOVIE",True
anyone else got sad or felt some type of way at the end of the movie?,True
"Just saying, no spoilers ahead so don’t worry but it was quite emotional of a movie and I would stick to the end after the credits because like always there is a little teaser for another movie so yeah.",True
"yesterday i finished watching spiderman no way home, and at the end its sad ending <br><br>edit: i watch it at theater",True
This was an INSANE crossover,True
Holy crap this movie was amazing. This trailer is greatness too.,True
"They did it, goddammit. They did it. What a crazy ride it was. 🥲",True
"This movie was terrible. Actually terrible. It&#39;s shocking to see all the positive comments, i seriously don&#39;t understand them",True
Sucks to be in Norway Coming out 14 januar,True
doctor strange in trailer: scoobey doo this crap<br><br><br><br><br><br><br>doctor strange in movie: scoobey doo this shit,True
"Save your money, this movie SUCKS",True
The chills i got during this movie !! This movie and end game are the movies ima always remember!,True
"I absolutely don&#39;t like the mcu. It&#39;s boring af and just too much. They really over did it. Usually I would never even think about going in this movie becouse I don&#39;t want to support cash grap, but then I heard THAT rumor. I only went in the theater for that rumor and hell I wasn&#39;t disappointed. I mean the movie was still dull and meaningless but this one moment was every cent worth it",True
SAD TO WATCH THIS. I so much MISS TOBEY,True
"bro when i finished watching that movie, first thing i thought of was &quot;best fucking movie of 2021&quot;",True
Holy crap this movie was good,True
The part where aunt May died had me crying in the club,True
"Truly a cinematic masterpiece. If you plan on watching it, I assure to you that you will NOT be disappointed.",True
"<a href=""https://www.youtube.com/watch?v=JfVOs4VSpmA&amp;t=142"">2:22</a> The people who broke down this were legends",True
Is it just me or does anyone hate J Jonah Jameson even more after watching this movie?,True
Never in my life have seen people go crazy on cinema it felt like the oscars when people where clapping all the time just EPIC!,True
"Amazing movie. Beyond my exception. Sorry guys had to spoil. Trio of Spiderman was epic but what shocked me was Robert dinero, alpacino, and brad Pitt were playing antagonist. Crazy just crazy absolutely crazy!!!!",True
This shit bout to be fire,True
When Andrew said : &quot;Are you okay&quot; and then cried!!!!!!!!!!!!<br>I swear I felt his grief,True
Long time sapider Man movie ரிலீஸ் 👏👏👏👏,True
I have watched this movie ....Aunt may will die by the hand of green goblin ...,True
"I love the part when Andrew say ...<br><b>i lost Gwen, she was my MJ :(</b>",True
"strange says &quot; i am sorry kid&quot;, and peter replies with &quot;yeah me too&quot; in this trailer but in the movie he doesn&#39;t say &quot;yeah me too&quot;",True
Obsessed spider man people<br>Lmfao,True
Spider-kid.  Looks just as crappy as the last Spider-kid movies.  Like made for TV afternoon specials.  Disney sucks.,True
Looks incredibly stupid. Another sequel of a sequel of a sequel or a sequel…….,True
"OMG😱 the fan geeks have rejoiced and splooged their pants, all the spidermen came together to the joys and cries of all Marvel morons to see , they will tell this tale for years to come.",True
“ please scooby doo this crap” That got me 🤣🤣,True
We all go crazy watching Spider-Man it’s our fate 😂,True
I want Dr Strange to erase my memory of watching this movie so that i can watch it again.,True
"Disappointed that I couldn&#39;t watch it, the tickets at the cinema ran out :(",True
"<b>Read in deep batman voice</b> It&#39;s been crazy these past few days...I&#39;m going to see the movie today, most of my friends have been told the ending already, I believe I&#39;m the last one standing. My ears are ringing, they&#39;ve been plugged by my fingers for 48 hours. The clocks tease me, each second seems like a minute, each minute an hour the notifications from vue pinging on my phone reminding me of the moment of solace I was yet to receive. It was a risk to come back to YouTube as the threat of spoilers is still withstanding, though I must tell my story",True
Fuckin hate twitter. I JUST GOT SPOILED,True
Aunt may dies from green goblins glider,True
😈 Cesar Ruiz &amp; Anthony Ruiz says Peter Vishow you’re struggling damn everything you want while the world tries to make you choose.,True
"<a href=""https://www.youtube.com/watch?v=JfVOs4VSpmA&amp;t=122"">2:02</a> 😈 Cesar Ruiz &amp; Anthony Ruiz are extremely the most evilest terrifying creepiest villian guys with evilest terrifying creepiest Green Goblin voice at Newark Memorial HS since 2017, 2018, &amp; 2019 same just like as Green Goblin with his evilest terrifying creepiest voice.",True
Looks too childish,True
Spider man movies are all same. this is very boring.,True
"Sony nobody wants you to be a part of spider-man, give them back to the MCU...you are worthless and you are going to destroy spider-man. You are just riding off the coattails of the MCU. You&#39;ve destroyed every single marvel property you put your hands on. We hate you and we will boycott every movie that you touch if you do not give Spider-Man to the marvel fans and the MCU",True
"THIS COMMENT IS NOW A DISLIKE BUTTON, THUMBS DOWN THIS COMMENT FOR DISLIKE ON VIDEO.",True
GREEN GOBLIN (PLAYED BY WILLEM DAFOE) KILLS AUNT MAY!!!  I COULDN&#39;T BELIEVE IT!!!,True
"<a href=""https://www.youtube.com/watch?v=JfVOs4VSpmA&amp;t=76"">1:16</a> he says shit in the movie",True
This is gonna be so nostalgic In a couple years,True
"<a href=""https://www.youtube.com/watch?v=JfVOs4VSpmA&amp;t=75"">1:15</a> SCOOBY DOO CROSSOVER DR STRANGE WATCH SCOOBY DOO?",True
I&#39;m the only one who doesn&#39;t care nor has any desire to see this movie. it&#39;s ehh to me. not interesting.,True
Sad Thay cut out the other two spider man’s,True
"<a href=""https://www.youtube.com/watch?v=JfVOs4VSpmA&amp;t=142"">2:22</a> SPOILERS AHEAD FOR PEOPLE WHO HAVE NOT WATCHED SPIDER MAN NWH<br><br><br><br><br><br><br><br><br><br>I’m still surprised they managed to edit Tobey and Andrew out, that’s crazy.",True
I just watched this movie and it didn&#39;t disappoint. I had 3 annoying people in front of me who kept talking and it ruined a lot of the film but besides that I&#39;d love for anyone to go see it,True
SUCKS,True
"Ok at <a href=""https://www.youtube.com/watch?v=JfVOs4VSpmA&amp;t=7"">0:07</a>. This scene reminds me of the Motel California scene in Teen Wolf (ep 6 season 3) !! Like crazy !<br>When Scott says « it all started that night, when i got bitten » !!! The rain, the dark, the sadness, the wet hair… everything looks similar ! Teen Wolf fans i am talking to you, i can’t be the only one !",True
"VERY MINOR SPOILER WARNING<br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br>In the movie, they changed &quot;Scooby-doo this crap&quot; to &quot;Scooby-doo this sh*t&quot;",True
Every scene in this trailer looks so fake.  It&#39;s practically a cartoon.,True
Aunt may dies<br>Tobey’s spiderman<br>Gets stabbed by green goblin<br>Everybody forgets who peter parker is<br>VENOM is the next villian of the new spiderman movie<br>All the villians and everybody lose their memories and disappear,True
"We cried so much, it was amazing ❤️ If you didn’t see it, you won’t be disappointed to go!!",True
Anyone notice not only is there Norman Osborns green goblin but also harry Osborns?,True
Come here after watching this masterpiece ❣️😍🥺 Seriously I have no words to explain 🥺😍😍😍,True
Just watched the movie. <br><br>Spider-Man ain’t Iron Boy Junior no more.,True
Bro I watched it already it was insane no disappointment,True
I got chills when the green goblin started talking,True
SO SICK DUDE RADICAL !!!!!!!,True
Please scooby doo this shit,True
The fact that this trailer has all of the footage of the og goblin smh should have had a little more with that sick mask,True
“Hello Peter” is gonna be nostalgic in 3 years,True
Just saw the movie. Not what I expected!!,True
"They literally edited the trailer to remove toby and andrew in the scene where they land together at <a href=""https://www.youtube.com/watch?v=JfVOs4VSpmA&amp;t=137"">2:17</a>. I mean the level that they went for this. That is amazing...Spiderman",True
i dont even watch spiderman but this shit is givin me goosebumps i gotta watch this asap,True
There is 3 spider Man ! Oops Sorry,True
"Since the Green goblin, Doc Ock, the lizard, electro and sandman are all in this does that mean the vulture is coming back to make the sinister six 🤔",True
"&quot;In Spite Of Everything You’ve Done For Them, Eventually They Will Hate You. Why Bother?&quot;<br><br>damn that hits hard where you&#39;re just trying to help but all they do is Hate you.",True
Multiverse because of doctor strange or Kang the Conqueror? Just a bit confused <br>Ps. I haven’t watched no way home yet,True
yoo they changed doctor strange saying scooby doo this shit to crap for pg13 :) thats cute,True
doctor strange actually says scooby doo this  shit instead of scooby doo this crap,True
I&#39;m so freaking happy i didn&#39;t watch this before watching the Movie. Trailers has become the worst spoiler a movie can have.  This has so many spoilers is horrible.,True
Doctor strange is the real phase 2 villain. I’m calling it now. He killed tony stark because it was the only outcome that let him exert his view of the world outX,True
I wish Stan Lee could wacth this but now he is no more I hope he is wacthing from heaven,True
Doctor strange: they all die fighting Spider-Man<br><br>Sandman and the lizard: 👁👄👁,True
"<b>Bully maguire comes out portal</b><br><br>“Look at little iron man junior, gonna cry?”",True
This movies trailer is false Andrew saved mj when she was falling and when Tom was jumping into lizard lightning and sand guy there were 3 spidermen,True
Black spider man venom?,True
Green Goblin was a menace!!!,True
"Just watched it.  I am disappointed. My expectations were so high… Weak plot, predictable and pure fan service. You can do better Marvel",True
"Srsly guys, im tired of sad endings😪",True
The last part of movie was pretty disappointing :(.,True
"I would be surprised if they reuse some old scenes such as <br>Green Goblin - “Peter, don’t tell Harry.” <br>Resulting <br>MCU Peter: “I’m really sorry, I don’t know any Harry. Harry Potter?”",True
"If you don’t want spoilers don’t press read more<br><br><br><br><br><br>We&#39;re no strangers to love<br>You know the rules and so do I<br>A full commitment&#39;s what I&#39;m thinking of<br>You wouldn&#39;t get this from any other guy<br>I just wanna tell you how I&#39;m feeling<br>Gotta make you understand<br>Never gonna give you up<br>Never gonna let you down<br>Never gonna run around and desert you<br>Never gonna make you cry<br>Never gonna say goodbye<br>Never gonna tell a lie and hurt you<br>We&#39;ve known each other for so long<br>Your heart&#39;s been aching but you&#39;re too shy to say it<br>Inside we both know what&#39;s been going on<br>We know the game and we&#39;re gonna play it<br>And if you ask me how I&#39;m feeling<br>Don&#39;t tell me you&#39;re too blind to see<br>Never gonna give you up<br>Never gonna let you down<br>Never gonna run around and desert you<br>Never gonna make you cry<br>Never gonna say goodbye<br>Never gonna tell a lie and hurt you<br>Never gonna give you up<br>Never gonna let you down<br>Never gonna run around and desert you<br>Never gonna make you cry<br>Never gonna say goodbye<br>Never gonna tell a lie and hurt you<br>Never gonna give, never gonna give<br>(Give you up)<br>We&#39;ve known each other for so long<br>Your heart&#39;s been aching but you&#39;re too shy to say it<br>Inside we both know what&#39;s been going on<br>We know the game and we&#39;re gonna play it<br>I just wanna tell you how I&#39;m feeling<br>Gotta make you understand<br>Never gonna give you up<br>Never gonna let you down<br>Never gonna run around and desert you<br>Never gonna make you cry<br>Never gonna say goodbye<br>Never gonna tell a lie and hurt you<br>Never gonna give you up<br>Never gonna let you down<br>Never gonna run around and desert you<br>Never gonna make you cry<br>Never gonna say goodbye<br>Never gonna tell a lie and hurt you<br>Never gonna give you up<br>Never gonna let you down<br>Never gonna run around and desert you<br>Never gonna make you cry<br>Never gonna say goodbye",True
Scooby doo this crap,True
scooby do this shit*,True
miss u black panther,True
"Sandman,dr.octavius,green Goblin,lizard,electro confirmed.<br>MJ may die😭.<br>3 Spidermans confirmed.<br>Same may happen what happened to other Spiderman.<br>Green Goblin jr.maybe there(not confirmed)<br>And venom,vemon suit maybe there idk .",True
I was actually so shocked- Spider man is actually Rick Astley 😰😱,True
I came back here to say this movie 1000/10 it&#39;s fucking masterpiece,True
WORST SUPERMAN MOVIE I&#39;VE EVER SEEN HE DIDN&#39;T EVEN LOOK LIKE SUPERMAN AT ALLLL,True
Omg this was the worst Batman movie movie that I’ve ever seen! He didn’t even appear once,True
This was the worst Batman movie I’ve ever seen. Shame on you marvel you didn’t even BOTHER to make Batman the main character.,True
I was so shocked when Ned banged doctor strange!!,True
I can&#39;t believe that Peter killed all those innocent people cus of venom 😢 <br>At least the villains stopped him and killed him in the end.,True
I can&#39;t believe that Aunt May is dead and Ned and M.J don&#39;t know Peter exists,True
I CANNOT BELIVE THAT PETER PARKER KILLED NED AFTER NED BANGED PETERS MOM OHHHHHHHHH,True
"I don’t mean to spoil the plot but Peter ran over MJ with a double decker bus, while chasing his ex",True
I was so surprised when Rick Astley appeared and killed doctor strange 😱😱😱 also I did not see the vegan teacher coming in to kill all the animals,True
58 million views in one month <br>That is is crazy <br>1 month old this trailer is,True
"Aunt May dies and MJ and Ned get murdered after Sand Man disguises them as criminals. Dirty trick, spider man kills them both.",True
It was sooo sad when Aunt may died 😭😭😭 it also sucked when Mj and Ned lost their memories of Peter 💔,True
Missing Emma Stone As Gwen Stacy.,True
The new MJ girl is terrible. So annoying and goofy.,True
Scooby Doo this shit,True
Due to coronavirus not able to attend a movie in the theatres how to watch this movie in Internet,True
"<a href=""https://www.youtube.com/watch?v=JfVOs4VSpmA&amp;t=141"">2:21</a> Why id they erase the other two Spideys????",True
I never liked doctor strange but I support the Spider-Man thingy with old villains,True
Where is that one person&#39;s comment about this will be the biggest disappointment in cinema history?,True
"I know in hella late, but omg! Nobody told me Toby would be in this😭😭😭",True
"Movie starts in a few minutes, if Tobey  and Andrew dont show up Imma start a riot",True
"God, this movie was insane!",True
watch the whole theater get crazy when Andrew and Tobey show up.,True
"Every time i see it i wonder why the F does the mask retract <i>before</i> Spidey gets slammed againts the pillar?! It makes no sense!<br><br>The scene wouldve gone the same way with:<br><br>Doc &quot;its been a while, Peter.&quot;<br><br>Peter unmasks &quot;I&#39;m sorry, do i know you?&quot;<br><br>Doc &quot;You&#39;re not Peter.&quot;<br><br>Peter &quot;I am so confused.&quot;<br><br>Edit: Never mind. 😅 i saw it in slower speed and saw that Spidey&#39;s chest armor was broken so it moves the armor around for protection.",True
Mcu movies ranked <br>1. Infinity War<br>2. Endgame <br>3. No way home <br>4. Winter Soldier <br>5. Civil War <br>6. Ragnorock <br>7. Avengers <br>8. Iron Man<br>9. Guardians of the galaxy<br>10. Shang chi <br>11. Age of Ultron <br>12. Black Panther <br>13. Homecoming <br>14. Ant man<br>15. Far from home <br>16. Captain America <br>17. Guardians 2<br>18. Thor <br>19. Iron man 2<br>20. Ant man 2<br>21. Doctor Strange <br>22. Iron man 3<br>23. Black Widow <br>24. Hulk<br>25. Eternals <br>26. Captain marvel <br>27. Thor 2,True
"Ohhhhh Sandman, Electro, Lizard, Green Goblin and Doc Ock<br><br>It&#39;s kinda weird Doc Ock knows peter parker is spiderman in the comics and is allies with him. <br><br>I havent watched far from home .-.",True
"5/10. Poor writing,; lame jokes, lousy story.  It&#39;s like how TV series these days are, it&#39;s hard to explain, but for example, they were able to create antitodes for all the villains (without the replicator and arc even) just like that. His friend being able to summon a portal - just like that. Why the other Spidermen were able to cross the multiverse through a generic  portal created by that same guy, etc, etc. Is this how movies will be like from now on? Boo!",True
"I just want to thank whatever caused or inspired Stan Lee to make Spider - Man. Halloween animal turned into a hero with a man suffix with an arch nemesis that wears violet and green costume and laughs a lot. Thank you. Without that, this won&#39;t be possible.",True
"Toby McGuire’s Spider-Man rocks up all old and shit, webs just oozing out of his wrists like stale milk. Spider-Man suit is 2 sizes too big and his catheter dragging metres behind him leaving an asparagus smelling, golden shower on all that walk below. As everyone mutters between one another, “that’s the real Spider-Man.. aw YUCK! I GOT PISS ON ME!!”",True
"Its annoying to see people posting spoilers that andrew Tody are in the film, andrew saves mj, aunt may dies, I mean get a life you guys",True
"Just finished the movie. Guys, this will be a big screen experience you WON&#39;T forget!!! Unbelievable ❤️<br>No spoilers for others please",True
Imagine green goblin killing Aunt May,True
Anbody remember zendaya’s disappointment dialouge from the movie???,True
it became scooby doo this shit in the final cut,True
Seen it last night...I promise you guys you WILL NOT be disappointed 🙏🏿🙏🏿🙏🏿,True
I hate how it doesn’t have venom in it,True
"The movie was amaing !!! <br>Endgame vibes!! the crowd in the theatre was crazy <br>Lets not spoil it here, let the people watch. this fantastic movie.",True
I saw it and doctor strange dies in the end incase you wanted to know 😁😁😁😁🤷🏼‍♂️🤷🏼‍♂️,True
xd aunt may died and tom killed green goblin xd,True
Bruh 0.58 this confirms that Tobey Maguire is going to be in the show bc why would they make him say that if there isn&#39;t going to be another spiderman and also it confirms that aunt may is going to die bc the way you see tom crying that means something close to him has die which will probably be aunt may.,True
"I watched this movie today, damn... Someone was cutting onions in theatre",True
Spoilers:<br><br><br><br><br><br><br><br><br>RIP aunt May :(<br>So now all Spideys have suffered by the death of there families and friends :(,True
no way they killed marisa tomei..... T_T,True
Green Goblin kills Aunt May<br>Ned summons Toby and Andrew via a portal <br>Toby gets stabbed and dies  <br>Tom returns all villains home <br>Doctor strange makes everyone forget Peter Parker <br>Ned dies,True
I&#39;m crying at cinema.,True
Honestly if i dont see the og Spiderman ill be kinda disappointed,True
Stupid spiderman… all died because of him,True
it could be funny for us thar watched the movie yasterday but that&#39;s wrong &gt;:(,True
Feeling bad for USA. It’s already released in a lot of places and there are spoilers all over the Internet.,True
GUYS I WACHED SPIDERMAN NO WAY HOME IN SOME RANDOM SITE WITH 360p &amp; ANDREW &amp; TOBI ARE THERE HYPEEEEEEEE!!!!!!!!,True
"No spoilers, of course, but I have seen it last night (yesterday in Italy it was Day 1 of the movie) and it&#39;s INSANE! <br>P.S.: hang around longer because there are two post-credits scenes.",True
Crazy.. for a second i thought eddard      <br>Stark would come to save MCU..,True
Who is crying 😭😭😭 after watching this movieee!!!! 🕷️🕷️🕷️🔥🔥🔥🥺🥺🥺❤️❤️❤️❤️,True
And daredevil definitely makes a cameo as Peters lawyer but unfortunately some dumbass at sony  decided he  wouldn&#39;t actually be suiting up  as daredevil to help the 3 spideys out,True
I can confirm tobey and garfield spidermen get killed off,True
So sad when MJ died in the movie :(,True
SPOILER: docter strange dies :OOOO,True
if MJ dies i will be sad,True
Hope it doesn&#39;t end like the newest James Bond. Ending was awful.,True
I wasn&#39;t ready for all the emotional past 😭😭,True
Just gonna spoil it guys all the comments down here are the actual scenes in the movie.....the fan theories are true....its a blast in there🔥,True
Spidies got too crazy this time....... watched the first show...,True
"This and Matrix deserve vfx nomination, is it snubbed or is it ineligible due to late December release?",True
Spoiler<br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br>So does this mean Tom Hardy belongs to Andrew Garfield&#39;s universe?,True
It&#39;s so sad how mj dies,True
"Here after I watched the movie a day before its actual release... So, I just hate the editing, WE HAVE ANDREW AND TOBEY IN",True
Green Goblin dies,True
Boring and overrated,True
this is literally the gayest trailer ive seen what a stupid storyline.. they basically combined all the enemies in previous spider man movies.. what a stupid idea completely brainless,True
"After first 3 spaidermans..very serious movies all other of  marvel are very silly,,, except this one, that doctor strange make it moreserious",True
This movie is really boring. Not as good as the trailer made it out to be.,True
"I just watched it and without spoilers let me tell you all that this is a piece of garbage that doesn&#39;t deserve anyone&#39;s money to be seen, to resume the movie, cringe, fanservice, cringe, cringe, sadness, big 4ss fanservice, cringe and a lot of stupidity by Peter Parker( Holland )",True
Do i have to watch any previous spiderman movies to watch this???,True
I am big fan Doctor Strange,True
Crazy how Tobey still managed to eclipse the other two in this film. I underestimated the power of nostalgia!!😂,True
Aunt may get killed by green goblin,True
Usually the trailer is better than the movie itself but boy was I shocked,True
Looks stupid,True
If it really is the sinister six maybe the sixth villain is the Spider-Man seen wearing the black suit from this trailer it seems he has no need to remove the iron spider suit or did I miss something,True
I am literally so mad about this movie i am on the release date ❤️ whoever miss this movie i want to tell them &#39;konoyoro&#39;,True
not a biggest fan of spiderman sorry.,True
to think i want to go see DUNE tomorrow evening (Thursday) with my bf and there are no showings because of this crap. wow just wow looks like i&#39;ll have to choose a cineplex instead,True
Green goblin is retuning to Spider-Man no way home!,True
"Just watched and let me tell you, y&#39;all won&#39;t be disappointed 🕷️🕷️🕷️ seriously",True
"<a href=""https://www.youtube.com/watch?v=JfVOs4VSpmA&amp;t=69"">1:09</a> You know a Dr. Strange, don&#39;t you?",True
"Aunt May dies , venom is coming , evil dcotor strange",True
just watched the movie.. you&#39;ll be blown away!!! HOLY SHIT,True
Jadi saya tidak boleh ini tak rasa sakit hati dengan tindakan Anwar itu lucu 🥰 tak main game granny dong tak balas kenyataan bekas ketua menteri pulau 🏝️ tak balas kenyataan bekas,True
Boring,True
Damn isn’t it crazy that tomorrow this trailer will be 1 month old already I’m seeing the movie on Monday and can’t wait,True
